threshold,net_benefit_model,net_benefit_all,net_benefit_none
0.2,0.1233031674208144,0.0780542986425339,0.0
0.3,0.0769230769230769,-0.0536522301228183,0.0
0.3999999999999999,0.0241327300150829,-0.229260935143288,0.0
0.4999999999999999,0.0271493212669683,-0.4751131221719456,0.0
